Airlift - Description of the internal state
PT    HT	    P00	 P01   P02   P03   P04   P05   P06   P07   P08   P09   P10   P11   P12   P13   P14   P15   P16   P17   P18   P19   P20   InQ   InF   PTAL
WTFB  WTPS  INQE  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    01    00
              

WTFB  CKPS  INQE  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    01    00
              

WTFB  CKPS  INQE  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    01    00
              

WTFB  WTPS  INQE  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    01    00
              

WTFB  WTPS  INQE  INQE  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    01    00
              

WTFB  WTPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    01    00
              

WTFB  WTPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    01    00
              

WTFB  WTPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  CKPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  CKPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    02    00
              

WTFB  CKPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    02    00
              

WTFB  CKPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  WTPS  INQE  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    02    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    05    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    06    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    07    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    07    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    07    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    07    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    07    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    08    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  06    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    08    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    09    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  05    09    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    09    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    09    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    09    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    10    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    10    00
              

WTFB  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    10    00
              

FLFW  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  06    10    00
              

FLFW  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  06    10    00
              

FLFW  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  07    10    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  07    10    00
              

DRPP  WTFL  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  07    10    00
              

DRPP  WTFL  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  07    09    00
              

DRPP  WTFL  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  07    09    01
              

DRPP  WTFL  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  07    09    01
              

DRPP  WTFL  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    09    01
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    09    01
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    08    01
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    08    02
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    08    02
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  08    07    02
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  INQE  08    07    02
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  INQE  09    07    02
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  INQE  09    07    03
              

DRPP  WTFL  ATDS  ATDS  INFL  INFL  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  INQE  09    07    03
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  INQE  09    07    03
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  INQE  09    06    03
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  INQE  10    06    03
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  GTAP  INQE  10    06    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  10    06    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  INFL  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    06    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    06    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    05    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    05    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    05    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    04    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    04    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    04    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    03    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    03    07
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    03    07
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  INQE  11    02    07
              

