Airlift - Description of the internal state
PT    HT	    P00	 P01   P02   P03   P04   P05   P06   P07   P08   P09   P10   P11   P12   P13   P14   P15   P16   P17   P18   P19   P20   InQ   InF   PTAL
WTFB  CKPS  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    02    00
              

WTFB  WTPS  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    02    00
              

WTFB  WTPS  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    02    00
              

WTFB  WTPS  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    00
              

WTFB  CKPS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    03    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    05    00
              

WTFB  CKPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  00    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

WTFB  WTPS  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

WTFB  RDTF  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

WTFB  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

FLFW  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

DRPP  WTFL  INFL  INFL  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    07    00
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    00
              

DRPP  WTFL  INFL  ATDS  INFL  INFL  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    01
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    06    01
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    01
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  INFL  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    02
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    05    02
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    02
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  INFL  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    03
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    04    03
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    03
              

DRPP  WTFL  INFL  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    04
              

DRPP  WTFL  ATDS  ATDS  INFL  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    02    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    05
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    01    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    06
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    07
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    00    07
              

DRPP  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    07
              

FLBK  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    07
              

ATRG  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    07
              

ATRG  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    07
              

ATRG  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

RDFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

RDFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

RDFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    00    07
              

WTFB  WTFL  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    00    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  05    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    00    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    01    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    01    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    01    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INQE  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    01    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    01    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    01    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  04    02    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    02    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    02    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INQE  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    02    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  03    02    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    02    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    07
              

WTFB  WTPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INQE  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  02    03    07
              

WTFB  CKPS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  ATDS  INFL  INFL  INFL  INFL  INQE  INQE  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  GTAP  01    03    07
              

